Product ID,Product Name,Revenue,Profit,Quantity
FUR-CH-10003199,Office Star - Contemporary Task Swivel Chair,1842.268,155.372,20
FUR-CH-10003298,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",3680.538,-491.1750000000001,35
FUR-CH-10003312,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,5282.424,-989.0496,24
FUR-CH-10003379,Global Commerce Series High-Back Swivel/Tilt Chairs,7979.4400000000005,926.1850000000001,33
FUR-CH-10003396,Global Deluxe Steno Chair,1770.54,-216.31380000000001,29
FUR-CH-10003535,"Global Armless Task Chair, Royal Blue",1396.442,-20.73320000000001,28
FUR-CH-10003606,SAFCO Folding Chair Trolley,705.32,151.3232,6
FUR-CH-10003746,Hon 4070 Series Pagoda Round Back Stacking Chairs,5906.032,1052.8144,21
FUR-CH-10003761,Global Italian Leather Office Chair,969.252,204.3288,8
FUR-CH-10003774,"Global Wood Trimmed Manager's Task Chair, Khaki",4166.884,-503.1194,59
FUR-CH-10003817,"Global Value Steno Chair, Gray",2204.862,245.99699999999999,43
FUR-CH-10003833,Novimex Fabric Task Chair,1890.3799999999999,-131.107,39
FUR-CH-10003846,Hon Valutask Swivel Chairs,1242.054,139.3524,13
FUR-CH-10003956,Novimex High-Tech Fabric Mesh Task Chair,922.74,-133.4424000000001,16
FUR-CH-10003968,Novimex Turbo Task Chair,1341.522,-32.65079999999999,22
FUR-CH-10003973,GuestStacker Chair with Chrome Finish Legs,9070.944,773.2608,31
FUR-CH-10003981,Global Commerce Series Low-Back Swivel/Tilt Chairs,4420.0560000000005,41.11679999999912,24
FUR-CH-10004063,Global Deluxe High-Back Manager's Chair,12325.75,1970.3937999999996,51
FUR-CH-10004086,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,8430.997,1388.6348,34
FUR-CH-10004218,"Global Fabric Manager's Chair, Dark Gray",3150.576,499.851,35
FUR-CH-10004287,SAFCO Arco Folding Chair,12283.276,1257.5151999999994,59
FUR-CH-10004289,Global Super Steno Chair,2389.902,-1.2434497875801753e-13,30
FUR-CH-10004477,"Global Push Button Manager's Chair, Indigo",2185.951,283.74739999999997,44
FUR-CH-10004495,"Global Leather and Oak Executive Chair, Black",6450.234,868.5591999999995,36
FUR-CH-10004540,Global Chrome Stack Chair,815.864,15.0832,32
FUR-CH-10004626,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,1947.1770000000001,413.649,20
FUR-CH-10004675,"Lifetime Advantage Folding Chairs, 4/Carton",6146.412,1244.2964,42
FUR-CH-10004698,"Padded Folding Chairs, Black, 4/Carton",1830.1480000000001,80.98000000000013,30
FUR-CH-10004754,"Global Stack Chair with Arms, Black",803.464,125.0166,31
FUR-CH-10004853,"Global Manager's Adjustable Task Chair, Storm",2959.208,493.7045999999998,23
FUR-CH-10004860,Global Low Back Tilter Chair,1746.9540000000002,-246.3912000000001,21
FUR-CH-10004875,Harbour Creations 67200 Series Stacking Chairs,1501.8980000000001,254.8244,24
FUR-CH-10004886,Bevis Steel Folding Chairs,1775.075,117.059,24
FUR-CH-10004983,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,4185.48,342.8873999999999,31
FUR-CH-10004997,Hon Every-Day Series Multi-Task Chairs,6748.482,281.97,43
FUR-FU-10000010,"DAX Value U-Channel Document Frames, Easel Back",175.938,52.4832,36
FUR-FU-10000023,Eldon Wave Desk Accessories,236.778,88.35,45
FUR-FU-10000073,Deflect-O Glasstique Clear Desk Accessories,124.74,37.037,17
FUR-FU-10000076,24-Hour Round Wall Clock,487.512,180.0198,27
FUR-FU-10000087,"Executive Impressions 14"" Two-Color Numerals Wall Clock",308.99199999999996,94.51520000000001,16
FUR-FU-10000175,DAX Wood Document Frame,159.268,7.6888000000000005,16
FUR-FU-10000193,Tenex Chairmats For Use with Hard Floors,467.712,-129.92,20
FUR-FU-10000206,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",45.396,14.549999999999999,20
FUR-FU-10000221,"Master Caster Door Stop, Brown",176.784,49.3776,38
FUR-FU-10000222,"Seth Thomas 16"" Steel Case Clock",441.72799999999995,28.257600000000004,19
FUR-FU-10000246,Aluminum Document Frame,376.798,84.75199999999998,31
FUR-FU-10000260,"6"" Cubicle Wall Clock, Black",124.586,26.211599999999997,19
FUR-FU-10000277,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,1685.44,244.3888,18
FUR-FU-10000293,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,1431.944,46.327600000000004,14
FUR-FU-10000305,"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""",468.468,51.105599999999995,7
FUR-FU-10000308,Deflect-o Glass Clear Studded Chair Mats,1579.3719999999998,318.3616,26
FUR-FU-10000320,OIC Stacking Trays,82.832,26.720000000000002,30
FUR-FU-10000397,Luxo Economy Swing Arm Lamp,338.98,94.9144,17
FUR-FU-10000409,"GE 4 Foot Flourescent Tube, 40 Watt",98.868,42.2436,7
FUR-FU-10000448,Tenex Chairmats For Use With Carpeted Floors,175.78,8.789,11
FUR-FU-10000521,"Seth Thomas 14"" Putty-Colored Wall Clock",357.948,94.7682,13
FUR-FU-10000550,Stacking Trays by OIC,72.708,9.312600000000002,19
FUR-FU-10000576,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,3861.0560000000005,289.5791999999999,23
FUR-FU-10000629,9-3/4 Diameter Round Wall Clock,455.07,183.1312,34
FUR-FU-10000672,"Executive Impressions 10"" Spectator Wall Clock",258.72,87.9648,22
FUR-FU-10000719,"DAX Cubicle Frames, 8-1/2 x 11",145.69,52.4484,17
FUR-FU-10000723,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",1115.6399999999999,-125.1996,33
FUR-FU-10000732,Eldon 200 Class Desk Accessories,133.136,39.187200000000004,22
FUR-FU-10000747,Tenex B1-RE Series Chair Mats for Low Pile Carpets,1002.3639999999999,124.60579999999996,23
FUR-FU-10000755,Eldon Expressions Mahogany Wood Desk Collection,93.6,23.4,15
FUR-FU-10000758,DAX Natural Wood-Tone Poster Frame,513.712,123.9264,23
FUR-FU-10000771,"Eldon 200 Class Desk Accessories, Smoke",138.16,58.0272,22
FUR-FU-10000794,"Eldon Stackable Tray, Side-Load, Legal, Smoke",155.38,52.8292,17
FUR-FU-10000820,Tensor Brushed Steel Torchiere Floor Lamp,146.114,6.795999999999999,10
FUR-FU-10000965,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",1184.232,448.76160000000004,24
FUR-FU-10001025,"Eldon Imàge Series Desk Accessories, Clear",150.66,48.166599999999995,37
FUR-FU-10001037,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",168.744,48.822,23
FUR-FU-10001057,Tensor Track Tree Floor Lamp,299.85,38.180899999999994,17
FUR-FU-10001085,3M Polarizing Light Filter Sleeves,216.34,75.34599999999999,14
FUR-FU-10001095,DAX Black Cherry Wood-Tone Poster Frame,455.456,61.433600000000006,24
FUR-FU-10001185,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",822.738,311.7744,28
FUR-FU-10001196,DAX Cubicle Frames - 8x10,125.786,20.772,26
FUR-FU-10001215,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",681.454,256.1922,17
FUR-FU-10001290,Executive Impressions Supervisor Wall Clock,867.2599999999999,266.072,21
FUR-FU-10001379,"Executive Impressions 16-1/2"" Circular Wall Clock",58.784,-1.0687999999999995,4
FUR-FU-10001424,Dax Clear Box Frame,96.03,15.364799999999999,14
FUR-FU-10001468,Tenex Antistatic Computer Chair Mats,3317.0119999999997,-530.0380000000001,25
FUR-FU-10001473,DAX Wood Document Frame,477.80400000000003,126.316,40
FUR-FU-10001473,"Eldon Executive Woodline II Desk Accessories, Mahogany",361.87199999999996,50.008700000000005,17
FUR-FU-10001475,"Contract Clock, 14"", Brown",334.096,29.4532,21
FUR-FU-10001487,"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",160.54000000000002,46.5566,23
FUR-FU-10001488,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",2267.972,148.372,25
FUR-FU-10001546,Dana Swing-Arm Lamps,108.936,-11.213999999999999,15
FUR-FU-10001588,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",671.14,39.101200000000006,38
FUR-FU-10001591,Advantus Panel Wall Certificate Holder - 8.5x11,270.84,108.092,23
FUR-FU-10001602,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",546.192,17.44779999999998,17
FUR-FU-10001617,"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock",66.56,18.512,7
FUR-FU-10001706,Longer-Life Soft White Bulbs,115.19200000000001,44.7216,44
FUR-FU-10001731,Acrylic Self-Standing Desk Frames,93.984,32.7342,37
FUR-FU-10001756,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",262.752,-7.616000000000019,20
FUR-FU-10001847,Eldon Image Series Black Desk Accessories,48.852,17.0568,12
FUR-FU-10001852,"Eldon Regeneration Recycled Desk Accessories, Smoke",33.756,8.9088,21
FUR-FU-10001861,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",434.56,197.104,24
FUR-FU-10001867,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",121.296,21.7056,13
FUR-FU-10001876,"Computer Room Manger, 14""",636.6080000000001,179.2896,22
FUR-FU-10001889,Ultra Door Pull Handle,265.104,74.7972,27
FUR-FU-10001918,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,137.17,47.7257,31
FUR-FU-10001934,Magnifier Swing Arm Lamp,251.76,65.4576,12
FUR-FU-10001935,3M Hangers With Command Adhesive,108.04,36.001000000000005,33
FUR-FU-10001940,Staple-based wall hangings,219.696,50.3072,38
FUR-FU-10001967,Telescoping Adjustable Floor Lamp,143.928,-5.997000000000002,10
FUR-FU-10001979,Dana Halogen Swing-Arm Architect Lamp,2425.424,655.5116,60
FUR-FU-10001986,"Dana Fluorescent Magnifying Lamp, White, 36""",581.172,81.568,14
FUR-FU-10002030,"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",97.812,-1.7783999999999978,8
FUR-FU-10002045,"Executive Impressions 14""",377.91,166.2804,17
FUR-FU-10002088,Nu-Dell Float Frame 11 x 14 1/2,170.62,56.0352,22
FUR-FU-10002107,Eldon Pizzaz Desk Accessories,37.464,13.736799999999999,19
FUR-FU-10002111,"Master Caster Door Stop, Large Brown",59.696,14.56,10
FUR-FU-10002116,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",763.6679999999999,-222.7365,15
FUR-FU-10002157,Artistic Insta-Plaque,156.8,61.152,10
FUR-FU-10002191,G.E. Halogen Desk Lamp Bulbs,76.78,29.5948,13
FUR-FU-10002240,Nu-Dell EZ-Mount Plastic Wall Frames,19.7,0.7879999999999998,8
FUR-FU-10002253,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",1047.7359999999999,340.5142,27
FUR-FU-10002268,Ultra Door Push Plate,149.264,37.4142,34
FUR-FU-10002298,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",2064.228,-173.12879999999998,24
FUR-FU-10002364,"Eldon Expressions Wood Desk Accessories, Oak",183.024,10.110600000000002,33
FUR-FU-10002379,Eldon Econocleat Chair Mats for Low Pile Carpets,331.76,39.8112,8
FUR-FU-10002396,"DAX Copper Panel Document Frame, 5 x 7 Size",171.088,39.7528,18
FUR-FU-10002445,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",254.06400000000002,89.104,29
FUR-FU-10002456,"Master Caster Door Stop, Large Neon Orange",154.336,42.2968,27
FUR-FU-10002501,Nu-Dell Executive Frame,924.736,285.6472,84
FUR-FU-10002505,Eldon 100 Class Desk Accessories,36.396,-4.8528,18
FUR-FU-10002506,"Tensor ""Hersey Kiss"" Styled Floor Lamp",93.52799999999999,2.0784000000000002,8
FUR-FU-10002508,Document Clip Frames,45.036,16.0128,6
FUR-FU-10002553,"Electrix Incandescent Magnifying Lamp, Black",117.28,-16.4925,5
FUR-FU-10002554,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",167.93,38.6239,7
FUR-FU-10002597,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",136.344,56.1184,28
FUR-FU-10002671,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,168.84,78.256,13
FUR-FU-10002685,"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock",56.099999999999994,21.317999999999998,3
FUR-FU-10002703,"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48""",180.46,-46.403999999999996,4
FUR-FU-10002759,12-1/2 Diameter Round Wall Clock,711.288,7.204800000000006,56
FUR-FU-10002813,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",291.45599999999996,97.152,15
FUR-FU-10002874,Ultra Commercial Grade Dual Valve Door Closer,63.824,9.57359999999999,2
FUR-FU-10002878,"Seth Thomas 14"" Day/Date Wall Clock",467.072,162.0512,17
FUR-FU-10002885,Magna Visual Magnetic Picture Hangers,84.83200000000001,28.0524,19
FUR-FU-10002918,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,1200.9360000000001,-256.5636,18
FUR-FU-10002937,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",2699.056,1260.221,29
FUR-FU-10002960,"Eldon 200 Class Desk Accessories, Burgundy",261.248,97.348,45
FUR-FU-10002963,"Master Caster Door Stop, Gray",47.752,14.224,10
FUR-FU-10003026,"Eldon Regeneration Recycled Desk Accessories, Black",39.688,13.116399999999999,9
FUR-FU-10003039,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",500.30800000000005,101.7868,14
FUR-FU-10003095,"Linden 12"" Wall Clock With Oak Frame",101.94,30.582,3
FUR-FU-10003096,"Master Giant Foot Doorstop, Safety Yellow",83.49,31.5744,12
FUR-FU-10003142,"Master Big Foot Doorstop, Beige",152.06400000000002,42.768,30
FUR-FU-10003192,Luxo Adjustable Task Clamp Lamp,1545.816,362.46720000000005,18
FUR-FU-10003194,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",108.08,6.754999999999999,15
FUR-FU-10003247,36X48 HARDFLOOR CHAIRMAT,369.248,-40.491400000000006,21
FUR-FU-10003268,Eldon Radial Chair Mat for Low to Medium Pile Carpets,775.612,135.932,20
FUR-FU-10003274,Regeneration Desk Collection,35.903999999999996,15.206399999999999,21
FUR-FU-10003347,Coloredge Poster Frame,298.2,116.298,21
FUR-FU-10003374,Electrix Fluorescent Magnifier Lamps & Weighted Base,463.79600000000005,73.0232,11
FUR-FU-10003394,"Tenex ""The Solids"" Textured Chair Mats",1469.1599999999999,-40.57680000000002,26
FUR-FU-10003424,Nu-Dell Oak Frame,151.656,35.45759999999999,16
FUR-FU-10003464,"Seth Thomas 8 1/2"" Cubicle Clock",210.912,59.217600000000004,11
FUR-FU-10003489,Contemporary Borderless Frame,36.162,3.6162,6
FUR-FU-10003535,Howard Miller Distant Time Traveler Alarm Clock,531.948,192.2142,21
FUR-FU-10003553,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",949.026,247.57199999999997,17
FUR-FU-10003577,Nu-Dell Leatherette Frames,246.64800000000002,81.4512,18
FUR-FU-10003601,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",1623.248,-343.0956,26
FUR-FU-10003623,"DataProducts Ampli Magnifier Task Lamp, Black,",508.72800000000007,99.5808,21
FUR-FU-10003664,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",2863.8,627.1722000000001,33
FUR-FU-10003691,"Eldon Image Series Desk Accessories, Ebony",180.31,55.821999999999996,18
FUR-FU-10003708,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",1322.17,172.246,24
FUR-FU-10003724,Westinghouse Clip-On Gooseneck Lamps,279.558,44.1936,38
FUR-FU-10003731,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",149.7,41.916,15
FUR-FU-10003773,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,1304.128,-111.32800000000003,20
FUR-FU-10003798,"Ultra Door Kickplate, 8""H x 34""W",158.24,27.692,10
FUR-FU-10003799,"Seth Thomas 13 1/2"" Wall Clock",316.48400000000004,71.11999999999999,20
FUR-FU-10003806,"Tenex Chairmat w/ Average Lip, 45"" x 53""",2058.496,-529.76,19
FUR-FU-10003829,Stackable Trays,65.29599999999999,17.1248,23
FUR-FU-10003832,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",155.708,20.636,20
FUR-FU-10003849,"DAX Metal Frame, Desktop, Stepped-Edge",161.92,26.1096,11
FUR-FU-10003878,"Linden 10"" Round Wall Clock, Black",253.648,41.8672,21
FUR-FU-10003919,Eldon Executive Woodline II Cherry Finish Desk Accessories,98.13600000000001,-78.5088,6
FUR-FU-10003930,Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock,786.9,147.9372,14
FUR-FU-10003975,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,563.03,56.30299999999999,13
FUR-FU-10003976,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",196.248,55.1004,17
FUR-FU-10003981,Eldon Wave Desk Accessories,29.952,10.6496,16
